id,network_id,advertiser_id,name,description,slug,terms_conditions,extra_info,tracking_url,store_url,network_status,status_description,override_cashback,override_categories,feature_homepage,feature_sidebar,editor_pick,cashback_percentage,status,is_fake,address,city,postal_code,latitude,longitude,rating,created_at,updated_at,deleted_at
56,1,,Brummells of  London,"Brummells of London has brought together a unique range of luxury gifting ideas. If you are looking for the gift of pure indulgence then look no further. We travel the world sourcing the finest in home fragrances, luxurious gifts for women and sumptuous gifts for men. Don’t forget that sometimes we just need to spoil ourselves!",brummells-of-london,,,https://www.revglue.com/revembed/cashback_exitclick/696/10482/,https://www.brummellsoflondon.com/,,,,,,,,,,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2021-06-22 10:52:50,
57,1,,Thomas Cook,"Thomas Cook is an online travel agent offering holidays, hotel-only, city breaks and more to destinations across the world. If it’s a family all-inclusive holiday to Majorca, a romantic city break to Rome or a trip to Vegas with your besties we have you covered.",thomas-cook,,,https://www.revglue.com/revembed/cashback_exitclick/696/10481/,https://www.thomascook.com/,,,,,,,,,1,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2022-06-10 15:37:51,
58,1,,Flowers & Plants Co,"Flowers & Plants Co. is a market-leading florist providing hand-tied bouquets, luxury houseplants and custom designs. With a complete delivery service, same-day shipping and nationwide distribution we’re a floral and horticultural specialist for the 21st century. Open 7 days a week, 365 days a year, our services are tailored around customers’ needs.",flowers-plants-co,,,https://www.revglue.com/revembed/cashback_exitclick/696/10479/,https://flowersandplantsco.com/,,,,,,,,,1,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2022-06-10 15:37:51,
59,1,,Crunch,"We’re Crunch, an award-winning online accounting service supporting over 11,000 freelancers, contractors, small businesses - almost anyone who’s self-employed. We offer 100% free accounting software & paid services for sole traders and ltd companies.",crunch,,,https://www.revglue.com/revembed/cashback_exitclick/696/10478/,https://www.crunch.co.uk/,,,,,,,,,1,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2022-06-10 15:37:51,
60,1,,Healf,"Healf is a UK online wellness retailer, focused on bringing you the very best products that have been curated by experts in each of their unique disciplines. From lyengar Yoga, to astrology, holistic nutrition and meditation, they have your back. This global partnership means that they can deliver an extensive product range of the highest quality brands at competitive prices.",healf,,,https://www.revglue.com/revembed/cashback_exitclick/696/10476/,https://healf.com/,,,,,,,,,1,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2022-06-10 15:37:51,
61,1,,Lolas Lashes,"100% Vegan and Cruelty-Free, Lola's Magnetic Lashes and Adhesive Eyeliners are safe and easy to use. Unlike other lash brands we have not and will never stock mink lashes - we love our fur babies way too much to wear them!",lolas-lashes,,,https://www.revglue.com/revembed/cashback_exitclick/696/10475/,https://lolaslashes.co.uk/,,,,,,,,,1,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2022-06-10 15:37:51,
62,1,,Cables,"At Cables UK we sell a wide range of HDMI and electronics cables made to a high standard and of the best materials.",cables,,,https://www.revglue.com/revembed/cashback_exitclick/696/10473/,https://www.cablesuk.co.uk/,,,,,,,,,1,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2022-06-10 15:37:51,
63,1,,VAAY,"VAAY is the first brand part of Sanity Care, a consumer division of Sanity Group, a Berlin-based start-up with the goal to unlock the health benefits of cannabinoids.",vaay,,,https://www.revglue.com/revembed/cashback_exitclick/696/10472/,https://uk.vaay.com/,,,,,,,,,1,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2022-06-10 15:37:51,
64,1,,Firmoo,"Firmoo is one of the most popular global online eyeglasses stores offering top quality eyewear at competitive prices.",firmoo,,,https://www.revglue.com/revembed/cashback_exitclick/696/10471/,https://www.firmoo.co.uk/,,,,,,,,,,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2021-06-22 10:52:50,
65,1,,The Curators,"The Curators are a collective of flavour fanatics and food-loving friends, seeking taste inspiration from around the globe to give our award-winning snacks a truly mouth-watering twist.",the-curators,,,https://www.revglue.com/revembed/cashback_exitclick/696/10467/,https://wearethecurators.com/,,,,,,,,,1,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2022-06-10 15:37:51,
66,1,,Joligift,"From unexpected gifts for her to sure-to-please gifts for him, Joligift is the one stop shop to tick off a gift lists with ease.",joligift,,,https://www.revglue.com/revembed/cashback_exitclick/696/10465/,https://www.joligift.uk/,,,,,,,,,,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2021-06-22 10:52:50,
67,1,,The Online Bazaar,"Our range of magnetic copper jewellery is handmade in the UK and the walking sticks that we stock are made from a sustainable source from UK forests. The wooden decorative boxes we import are all fair trade items.",the-online-bazaar,,,https://www.revglue.com/revembed/cashback_exitclick/696/10464/,https://www.theonlinebazaar.co.uk/,,,,,,,,,,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2021-06-22 10:52:50,
68,1,,Lola Bloom,"LolaBloom prides itself in finding best offers on products and bringing it to it's customers and consumers alike. It strives to bring about the best prices from the best available choices for our customers by being a pioneer in the deal collaboration from around the world.",lola-bloom,,,https://www.revglue.com/revembed/cashback_exitclick/696/10462/,https://lolabloom.co.uk/,,,,,,,,,,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2021-06-22 10:52:50,
69,1,,Wordans,"At Wordans you’ll find a wide range of t-shirts, sweatshirts, shirts, polo shirts, caps, sneakers and work clothes. Specialists in basic apparel, 45 brands, 2700 items.",wordans,,,https://www.revglue.com/revembed/cashback_exitclick/696/10461/,https://www.wordans.co.uk/,,,,,,,,,,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2021-06-22 10:52:50,
70,1,,Sleep Test by Intus Healthcare,"SleepTest offers a private healthcare option to purchase an In-home sleep test for OSA (obstructive sleep apnoea) and is part of the Intus Healthcare group. Intus Healthcare is the biggest supplier of CPAP therapy equipment in the UK and Europe.",sleep-test-by-intus-healthcare,,,https://www.revglue.com/revembed/cashback_exitclick/696/10460/,https://www.sleeptest.co.uk/,,,,,,,,,1,,,,,0.00000000,0.00000000,,2021-03-31 17:45:19,2022-06-10 15:37:51,
